sessionId,timestamp,itemId,category
654260,6961,2022-06-07T02:50:12Z,8050,
654261,6961,2022-06-07T02:50:12Z,8050,
654284,6962,2022-06-07T02:50:33Z,2802,
654285,6962,2022-06-07T02:50:33Z,2802,
654467,6962,2022-06-07T02:58:58Z,4331,
654468,6962,2022-06-07T02:58:58Z,4331,
654469,6962,2022-06-07T02:59:03Z,7733,
654470,6962,2022-06-07T02:59:03Z,7733,
654810,6966,2022-06-07T04:02:14Z,5222,
654811,6966,2022-06-07T04:02:14Z,5222,
654825,6966,2022-06-07T04:05:25Z,2084,
654826,6966,2022-06-07T04:05:34Z,9307,
654830,6966,2022-06-07T04:06:38Z,6044,
654831,6966,2022-06-07T04:07:00Z,7119,
655380,6971,2022-06-07T06:39:27Z,4700,
655381,6971,2022-06-07T06:39:27Z,4700,
655678,6974,2022-06-07T13:03:25Z,9113,
655679,6974,2022-06-07T13:03:25Z,9113,
655697,6974,2022-06-07T13:04:21Z,1123,
655700,6974,2022-06-07T13:04:35Z,7145,
655724,6974,2022-06-07T13:08:24Z,5251,
655725,6974,2022-06-07T13:08:24Z,5251,
655730,6974,2022-06-07T13:08:44Z,5251,
655731,6974,2022-06-07T13:08:44Z,5251,
655939,6977,2022-06-07T13:37:23Z,5581,
656036,6979,2022-06-07T13:39:07Z,8055,
656037,6979,2022-06-07T13:39:07Z,8055,
656323,6981,2022-06-07T14:38:58Z,8322,
656446,6983,2022-06-07T14:48:56Z,328,
656453,6983,2022-06-07T14:50:39Z,8230,
656454,6983,2022-06-07T14:50:39Z,8230,
656549,6984,2022-06-07T14:54:53Z,1446,
656550,6984,2022-06-07T14:54:53Z,1446,
656560,6984,2022-06-07T14:58:44Z,4855,
656563,6984,2022-06-07T14:59:41Z,9129,
656564,6984,2022-06-07T14:59:55Z,5168,
656565,6984,2022-06-07T14:59:57Z,9462,
656566,6984,2022-06-07T14:59:59Z,222,
656568,6984,2022-06-07T15:00:23Z,8608,
656603,6985,2022-06-07T15:02:38Z,8608,
656604,6985,2022-06-07T15:02:38Z,8608,
656655,6986,2022-06-07T15:08:57Z,591,
656656,6986,2022-06-07T15:08:57Z,591,
658363,7013,2022-06-07T18:14:50Z,991,
658364,7013,2022-06-07T18:14:50Z,991,
658378,7013,2022-06-07T18:15:03Z,3307,
658420,7013,2022-06-07T18:15:34Z,5906,
658446,7015,2022-06-07T18:15:54Z,9077,
658464,7015,2022-06-07T18:16:12Z,9554,
658470,7015,2022-06-07T18:16:32Z,6997,
658509,7015,2022-06-07T18:21:24Z,3307,
658513,7015,2022-06-07T18:21:35Z,5222,
658533,7015,2022-06-07T18:21:57Z,4740,
658534,7015,2022-06-07T18:22:07Z,3914,
658537,7015,2022-06-07T18:22:19Z,8677,
658538,7015,2022-06-07T18:22:20Z,6063,
658539,7015,2022-06-07T18:22:25Z,3914,
658542,7015,2022-06-07T18:22:34Z,1366,
658545,7015,2022-06-07T18:22:38Z,4969,
658546,7015,2022-06-07T18:22:38Z,4969,
658557,7015,2022-06-07T18:24:26Z,6068,
658558,7015,2022-06-07T18:24:27Z,6068,
658760,7018,2022-06-07T18:52:24Z,5046,
658761,7018,2022-06-07T18:52:24Z,5046,
658818,7019,2022-06-07T19:07:17Z,3603,
658819,7019,2022-06-07T19:07:17Z,3603,
658875,7019,2022-06-07T19:21:57Z,3603,
658878,7019,2022-06-07T19:21:57Z,3603,
659413,7025,2022-06-07T19:49:28Z,4487,
659422,7025,2022-06-07T19:49:50Z,5263,
659423,7025,2022-06-07T19:49:51Z,7661,
659424,7025,2022-06-07T19:49:55Z,8306,
659425,7025,2022-06-07T19:50:02Z,52,
660112,7032,2022-06-07T21:00:13Z,1845,
660116,7032,2022-06-07T21:00:13Z,1845,
660124,7032,2022-06-07T21:01:04Z,1845,
660125,7032,2022-06-07T21:01:04Z,1845,
660131,7032,2022-06-07T21:02:09Z,5279,
660132,7032,2022-06-07T21:02:13Z,6545,
660338,7034,2022-06-07T21:27:46Z,7911,
660339,7034,2022-06-07T21:27:46Z,7911,
660548,7035,2022-06-07T21:45:42Z,7308,
660549,7035,2022-06-07T21:45:42Z,7308,
660553,7035,2022-06-07T21:46:20Z,4405,
660554,7035,2022-06-07T21:46:20Z,4405,
660567,7035,2022-06-07T21:46:53Z,1006,
660568,7035,2022-06-07T21:46:55Z,5733,
660569,7035,2022-06-07T21:46:55Z,5733,
660586,7035,2022-06-07T21:47:43Z,7308,
660587,7035,2022-06-07T21:47:43Z,7308,
660599,7035,2022-06-07T21:49:02Z,5413,
660600,7035,2022-06-07T21:49:02Z,5413,
661128,7040,2022-06-07T22:42:47Z,7822,
661129,7040,2022-06-07T22:42:47Z,7822,
661169,7040,2022-06-07T22:44:56Z,7822,
661170,7040,2022-06-07T22:44:56Z,7822,
661345,7042,2022-06-07T23:28:13Z,341,
661636,7045,2022-06-07T23:41:54Z,5604,
661637,7045,2022-06-07T23:41:54Z,5604,
661649,7045,2022-06-07T23:43:06Z,5604,
661650,7045,2022-06-07T23:43:06Z,5604,
661752,7046,2022-06-07T23:49:15Z,9648,
661755,7046,2022-06-07T23:49:40Z,6136,
661756,7046,2022-06-07T23:49:40Z,6136,
661760,7046,2022-06-07T23:49:54Z,9628,
661761,7046,2022-06-07T23:49:54Z,9628,
661780,7046,2022-06-07T23:50:33Z,3456,
661781,7046,2022-06-07T23:50:33Z,3456,
661845,7046,2022-06-07T23:54:29Z,7156,
661846,7046,2022-06-07T23:54:29Z,7156,
661967,7048,2022-06-08T00:17:08Z,123,
661968,7048,2022-06-08T00:17:15Z,5381,
661969,7048,2022-06-08T00:17:15Z,5381,
662113,7050,2022-06-08T00:26:09Z,6820,
662114,7050,2022-06-08T00:26:09Z,6820,
662129,7050,2022-06-08T00:27:42Z,2170,
662130,7050,2022-06-08T00:27:42Z,2170,
662543,7053,2022-06-08T01:10:52Z,6018,
662544,7053,2022-06-08T01:10:52Z,6018,
662718,7055,2022-06-08T01:15:50Z,8478,
662719,7055,2022-06-08T01:15:50Z,8478,
662732,7055,2022-06-08T01:16:46Z,2381,
662734,7055,2022-06-08T01:16:46Z,2381,
662748,7055,2022-06-08T01:17:27Z,2912,
662755,7055,2022-06-08T01:17:39Z,6843,
662767,7055,2022-06-08T01:17:41Z,8326,
662813,7055,2022-06-08T01:18:13Z,8374,
662814,7055,2022-06-08T01:18:13Z,8374,
662903,7055,2022-06-08T01:21:13Z,2381,
662904,7055,2022-06-08T01:21:13Z,2381,
663044,7055,2022-06-08T01:27:36Z,3537,
663045,7055,2022-06-08T01:27:36Z,3537,
663154,7056,2022-06-08T01:29:50Z,5823,
663155,7056,2022-06-08T01:29:50Z,5823,
663212,7056,2022-06-08T01:30:34Z,3165,
663213,7056,2022-06-08T01:30:34Z,3165,
663226,7056,2022-06-08T01:31:08Z,1682,
663230,7056,2022-06-08T01:31:14Z,7438,
663234,7056,2022-06-08T01:31:21Z,4902,
663243,7056,2022-06-08T01:32:21Z,5808,
663248,7056,2022-06-08T01:32:40Z,9179,
663249,7056,2022-06-08T01:32:43Z,5808,
663255,7056,2022-06-08T01:32:56Z,9179,
663256,7056,2022-06-08T01:32:56Z,9179,
663258,7056,2022-06-08T01:33:16Z,5808,
663263,7056,2022-06-08T01:33:24Z,5808,
663264,7056,2022-06-08T01:33:24Z,5808,
663304,7056,2022-06-08T01:34:39Z,143,
663868,7060,2022-06-08T02:06:52Z,8267,
664061,7061,2022-06-08T02:35:56Z,1745,
664062,7061,2022-06-08T02:35:56Z,1745,
664117,7061,2022-06-08T02:37:55Z,798,
664221,7062,2022-06-08T02:56:12Z,2614,
664222,7062,2022-06-08T02:56:12Z,2614,
664223,7062,2022-06-08T02:56:24Z,53,
664626,7067,2022-06-08T03:37:30Z,9786,
664629,7067,2022-06-08T03:37:34Z,8717,
664633,7067,2022-06-08T03:37:37Z,2780,
664636,7067,2022-06-08T03:37:45Z,7912,
664638,7067,2022-06-08T03:37:49Z,4792,
664640,7067,2022-06-08T03:37:51Z,3746,
664645,7067,2022-06-08T03:37:55Z,990,
664782,7069,2022-06-08T03:45:13Z,51,
664783,7069,2022-06-08T03:45:13Z,51,
664789,7069,2022-06-08T03:45:28Z,4086,
664790,7069,2022-06-08T03:45:28Z,4086,
665038,7072,2022-06-08T05:03:28Z,2265,
665039,7072,2022-06-08T05:03:28Z,2265,
665077,7072,2022-06-08T05:05:52Z,829,
665079,7072,2022-06-08T05:05:52Z,829,
665209,7073,2022-06-08T09:47:07Z,8689,
665210,7073,2022-06-08T09:47:07Z,8689,
665406,7075,2022-06-08T12:15:12Z,9345,
665407,7075,2022-06-08T12:15:12Z,9345,
665413,7075,2022-06-08T12:15:52Z,6859,
665414,7075,2022-06-08T12:15:52Z,6859,
665437,7075,2022-06-08T12:18:21Z,6859,
665438,7075,2022-06-08T12:18:21Z,6859,
665442,7075,2022-06-08T12:18:23Z,9345,
665443,7075,2022-06-08T12:18:23Z,9345,
665489,7075,2022-06-08T12:20:07Z,7436,
665491,7075,2022-06-08T12:20:56Z,7436,
665493,7075,2022-06-08T12:21:08Z,3700,
665497,7075,2022-06-08T12:21:19Z,1426,
665499,7075,2022-06-08T12:21:26Z,5724,
665503,7075,2022-06-08T12:21:36Z,1981,
665506,7075,2022-06-08T12:21:43Z,1290,
665508,7075,2022-06-08T12:22:04Z,2164,
665512,7075,2022-06-08T12:22:08Z,3799,
665515,7075,2022-06-08T12:22:14Z,2790,
665516,7075,2022-06-08T12:22:16Z,7936,
665517,7075,2022-06-08T12:22:20Z,2148,
665518,7075,2022-06-08T12:22:24Z,966,
665519,7075,2022-06-08T12:22:26Z,3799,
665520,7075,2022-06-08T12:22:28Z,3562,
665526,7075,2022-06-08T12:22:50Z,8865,
665527,7075,2022-06-08T12:22:55Z,21,
665528,7075,2022-06-08T12:22:59Z,8865,
665540,7075,2022-06-08T12:23:25Z,8865,
665543,7075,2022-06-08T12:24:11Z,3562,
665544,7075,2022-06-08T12:24:13Z,8865,
665547,7075,2022-06-08T12:24:16Z,6115,
665551,7075,2022-06-08T12:24:23Z,8865,
665552,7075,2022-06-08T12:24:24Z,7936,
665554,7075,2022-06-08T12:24:27Z,8865,
665555,7075,2022-06-08T12:24:28Z,966,
665559,7075,2022-06-08T12:24:33Z,8865,
665560,7075,2022-06-08T12:24:52Z,8865,
665561,7075,2022-06-08T12:24:54Z,8865,
665565,7075,2022-06-08T12:25:17Z,2588,
665566,7075,2022-06-08T12:25:17Z,2588,
665585,7075,2022-06-08T12:26:38Z,1426,
665586,7075,2022-06-08T12:26:38Z,1426,
666216,7082,2022-06-08T15:18:29Z,3707,
666219,7082,2022-06-08T15:19:17Z,9857,
666221,7082,2022-06-08T15:19:33Z,900,
666222,7082,2022-06-08T15:19:38Z,192,
666223,7082,2022-06-08T15:19:40Z,4124,
666224,7082,2022-06-08T15:19:44Z,8109,
666225,7082,2022-06-08T15:19:47Z,2356,
666226,7082,2022-06-08T15:19:49Z,2666,
666227,7082,2022-06-08T15:19:50Z,9505,
666228,7082,2022-06-08T15:19:52Z,4053,
666229,7082,2022-06-08T15:20:06Z,1478,
666251,7082,2022-06-08T15:20:55Z,1478,
666254,7082,2022-06-08T15:21:02Z,5447,
666288,7083,2022-06-08T15:22:23Z,6847,
666289,7083,2022-06-08T15:22:23Z,6847,
666317,7083,2022-06-08T15:22:59Z,8612,
666950,7089,2022-06-08T15:56:38Z,4098,
666951,7089,2022-06-08T15:56:38Z,4098,
666984,7089,2022-06-08T15:57:33Z,7060,
667039,7089,2022-06-08T16:00:30Z,4098,
667040,7089,2022-06-08T16:00:30Z,4098,
667042,7089,2022-06-08T16:00:58Z,4316,
667227,7091,2022-06-08T16:08:04Z,2795,
667228,7091,2022-06-08T16:08:04Z,2795,
667230,7091,2022-06-08T16:08:13Z,1933,
667447,7095,2022-06-08T16:30:23Z,8796,
667448,7095,2022-06-08T16:30:23Z,8796,
667710,7096,2022-06-08T17:01:29Z,63,
667711,7096,2022-06-08T17:01:29Z,63,
667720,7096,2022-06-08T17:04:37Z,63,
667722,7096,2022-06-08T17:04:37Z,63,
667725,7096,2022-06-08T17:04:53Z,8423,
667854,7097,2022-06-08T17:18:44Z,6096,
667863,7097,2022-06-08T17:19:02Z,1739,
667864,7097,2022-06-08T17:19:17Z,5377,
667865,7097,2022-06-08T17:19:30Z,9538,
667866,7097,2022-06-08T17:19:38Z,8962,
667867,7097,2022-06-08T17:19:40Z,8962,
667868,7097,2022-06-08T17:19:42Z,8962,
667870,7097,2022-06-08T17:19:49Z,6922,
667871,7097,2022-06-08T17:20:07Z,4896,
668060,7100,2022-06-08T17:25:38Z,2710,
668066,7100,2022-06-08T17:26:25Z,4954,
668088,7100,2022-06-08T17:28:22Z,4297,
668096,7100,2022-06-08T17:29:01Z,4297,
668104,7100,2022-06-08T17:29:56Z,7298,
668105,7100,2022-06-08T17:29:56Z,7298,
668114,7100,2022-06-08T17:30:51Z,4297,
668148,7100,2022-06-08T17:34:52Z,8732,
668292,7101,2022-06-08T17:45:24Z,7820,
668293,7101,2022-06-08T17:45:24Z,7820,
668427,7103,2022-06-08T17:55:24Z,6708,
668429,7103,2022-06-08T17:55:24Z,6708,
668439,7103,2022-06-08T17:56:06Z,6708,
668440,7103,2022-06-08T17:56:06Z,6708,
668443,7103,2022-06-08T17:56:51Z,4115,
668526,7104,2022-06-08T18:02:43Z,6505,
668528,7104,2022-06-08T18:02:43Z,6505,
668539,7104,2022-06-08T18:02:54Z,6708,
668542,7104,2022-06-08T18:02:54Z,6708,
668544,7104,2022-06-08T18:02:58Z,6708,
668545,7104,2022-06-08T18:02:58Z,6708,
668910,7107,2022-06-08T18:08:58Z,450,
668911,7107,2022-06-08T18:08:58Z,450,
669043,7108,2022-06-08T18:11:43Z,155,
669045,7108,2022-06-08T18:11:43Z,155,
669048,7108,2022-06-08T18:12:06Z,8175,
669049,7108,2022-06-08T18:12:06Z,8175,
669156,7108,2022-06-08T18:14:05Z,450,
669157,7108,2022-06-08T18:14:05Z,450,
669655,7111,2022-06-08T19:05:15Z,1199,
669656,7111,2022-06-08T19:05:15Z,1199,
669667,7111,2022-06-08T19:06:59Z,5515,
669668,7111,2022-06-08T19:06:59Z,5515,
669849,7113,2022-06-08T19:12:24Z,1668,
669850,7113,2022-06-08T19:12:24Z,1668,
669903,7114,2022-06-08T19:13:59Z,6946,
669905,7114,2022-06-08T19:13:59Z,6946,
669954,7114,2022-06-08T19:15:11Z,9148,
669955,7114,2022-06-08T19:15:11Z,9148,
669958,7114,2022-06-08T19:15:37Z,6057,
669971,7114,2022-06-08T19:16:06Z,9060,
669972,7114,2022-06-08T19:16:06Z,9060,
670026,7115,2022-06-08T19:18:51Z,5082,
670028,7115,2022-06-08T19:18:51Z,5082,
670059,7115,2022-06-08T19:19:33Z,8230,
670061,7115,2022-06-08T19:19:33Z,8230,
670094,7115,2022-06-08T19:22:59Z,302,
670095,7115,2022-06-08T19:22:59Z,302,
670226,7118,2022-06-08T19:25:56Z,5505,
670227,7118,2022-06-08T19:25:56Z,5505,
670248,7118,2022-06-08T19:26:47Z,7514,
670249,7118,2022-06-08T19:26:47Z,7514,
670331,7118,2022-06-08T19:30:24Z,4439,
670332,7118,2022-06-08T19:30:24Z,4439,
671040,7129,2022-06-08T20:19:00Z,2547,
671041,7129,2022-06-08T20:19:00Z,2547,
671164,7131,2022-06-08T20:21:57Z,6915,
671167,7131,2022-06-08T20:21:57Z,6915,
671247,7132,2022-06-08T20:35:43Z,7882,
671255,7132,2022-06-08T20:36:40Z,8514,
671256,7132,2022-06-08T20:36:50Z,5469,
671257,7132,2022-06-08T20:36:51Z,84,
671258,7132,2022-06-08T20:36:52Z,6566,
671378,7133,2022-06-08T20:44:11Z,6088,
672138,7144,2022-06-08T22:02:10Z,6172,
672139,7144,2022-06-08T22:02:10Z,6172,
672169,7144,2022-06-08T22:03:22Z,2088,
672170,7144,2022-06-08T22:03:22Z,2088,
672189,7144,2022-06-08T22:03:56Z,8892,
672190,7144,2022-06-08T22:03:56Z,8892,
672197,7145,2022-06-08T22:04:06Z,8892,
672201,7145,2022-06-08T22:04:06Z,8892,
672665,7151,2022-06-08T23:08:05Z,9036,
672666,7151,2022-06-08T23:08:05Z,9036,
672699,7151,2022-06-08T23:08:56Z,7288,
672718,7151,2022-06-08T23:09:40Z,7288,
672720,7151,2022-06-08T23:09:40Z,7288,
672723,7151,2022-06-08T23:09:42Z,9036,
672754,7151,2022-06-08T23:10:31Z,5193,
672755,7151,2022-06-08T23:10:31Z,5193,
672773,7151,2022-06-08T23:11:34Z,1406,
672774,7151,2022-06-08T23:11:34Z,1406,
672803,7151,2022-06-08T23:15:09Z,3651,
672804,7151,2022-06-08T23:15:09Z,3651,
672806,7151,2022-06-08T23:15:30Z,394,
673028,7154,2022-06-08T23:40:09Z,5993,
673039,7154,2022-06-08T23:41:03Z,9046,
673578,7159,2022-06-09T00:19:56Z,8486,
673588,7159,2022-06-09T00:20:11Z,750,
673594,7159,2022-06-09T00:20:33Z,7438,
673595,7159,2022-06-09T00:20:33Z,7438,
673794,7160,2022-06-09T00:27:32Z,1475,
673795,7160,2022-06-09T00:27:38Z,7915,
673796,7160,2022-06-09T00:27:42Z,9787,
673797,7160,2022-06-09T00:27:46Z,7516,
673812,7160,2022-06-09T00:29:04Z,5681,
673895,7160,2022-06-09T00:36:27Z,8040,
673896,7160,2022-06-09T00:36:27Z,8040,
674422,7168,2022-06-09T01:49:11Z,3001,
674425,7168,2022-06-09T01:49:11Z,3001,
674434,7168,2022-06-09T01:51:04Z,4616,
674435,7168,2022-06-09T01:51:09Z,4616,
674580,7169,2022-06-09T02:05:17Z,7234,
674772,7171,2022-06-09T02:34:07Z,3947,
674773,7171,2022-06-09T02:34:07Z,3947,
674990,7172,2022-06-09T02:58:21Z,7636,
675009,7172,2022-06-09T03:00:34Z,7636,
675466,7180,2022-06-09T11:50:39Z,5581,
676220,7191,2022-06-09T14:37:12Z,3968,
676227,7191,2022-06-09T14:39:07Z,25,
676228,7191,2022-06-09T14:39:07Z,25,
677435,7203,2022-06-09T16:44:15Z,5953,
677436,7203,2022-06-09T16:44:15Z,5953,
677446,7203,2022-06-09T16:45:18Z,8431,
677447,7203,2022-06-09T16:45:30Z,5946,
677448,7203,2022-06-09T16:45:31Z,354,
677449,7203,2022-06-09T16:45:32Z,1550,
677450,7203,2022-06-09T16:45:35Z,7081,
677451,7203,2022-06-09T16:45:37Z,933,
677458,7203,2022-06-09T16:45:44Z,5946,
677460,7203,2022-06-09T16:45:58Z,354,
677461,7203,2022-06-09T16:45:59Z,7566,
677462,7203,2022-06-09T16:46:00Z,7304,
677463,7203,2022-06-09T16:46:01Z,2284,
677464,7203,2022-06-09T16:46:02Z,3045,
677465,7203,2022-06-09T16:46:15Z,3546,
677487,7203,2022-06-09T16:47:30Z,9218,
677488,7203,2022-06-09T16:47:38Z,7566,
677489,7203,2022-06-09T16:47:40Z,7304,
677490,7203,2022-06-09T16:47:52Z,7566,
677492,7203,2022-06-09T16:47:54Z,9218,
677493,7203,2022-06-09T16:47:56Z,7304,
677494,7203,2022-06-09T16:47:58Z,3045,
677495,7203,2022-06-09T16:48:01Z,7304,
677496,7203,2022-06-09T16:48:06Z,3045,
677498,7203,2022-06-09T16:48:07Z,2284,
677499,7203,2022-06-09T16:48:13Z,1083,
677501,7203,2022-06-09T16:48:24Z,4152,
677502,7203,2022-06-09T16:48:35Z,8547,
677503,7203,2022-06-09T16:48:36Z,1550,
677504,7203,2022-06-09T16:48:48Z,17,
677505,7203,2022-06-09T16:48:49Z,1264,
677506,7203,2022-06-09T16:48:53Z,4474,
677508,7203,2022-06-09T16:48:57Z,7874,
677509,7203,2022-06-09T16:49:02Z,5978,
677510,7203,2022-06-09T16:49:05Z,2415,
677513,7203,2022-06-09T16:49:16Z,6431,
677516,7203,2022-06-09T16:49:16Z,6431,
677518,7203,2022-06-09T16:49:18Z,9191,
677520,7203,2022-06-09T16:49:19Z,6431,
677530,7203,2022-06-09T16:50:29Z,17,
677531,7203,2022-06-09T16:50:29Z,17,
677547,7203,2022-06-09T16:51:28Z,9191,
677548,7203,2022-06-09T16:51:28Z,9191,
677551,7203,2022-06-09T16:51:32Z,2415,
677571,7203,2022-06-09T16:53:25Z,4474,
677572,7203,2022-06-09T16:53:25Z,4474,
677589,7203,2022-06-09T16:54:38Z,6431,
677590,7203,2022-06-09T16:54:38Z,6431,
677623,7203,2022-06-09T16:55:36Z,9255,
677856,7206,2022-06-09T17:18:12Z,5271,
677857,7206,2022-06-09T17:18:12Z,5271,
677863,7206,2022-06-09T17:19:04Z,808,
677864,7206,2022-06-09T17:19:04Z,808,
677866,7206,2022-06-09T17:19:21Z,1147,
677904,7206,2022-06-09T17:21:17Z,1147,
677905,7206,2022-06-09T17:21:17Z,1147,
677906,7206,2022-06-09T17:21:18Z,5271,
677907,7206,2022-06-09T17:21:18Z,5271,
677908,7206,2022-06-09T17:21:18Z,808,
677989,7207,2022-06-09T17:24:21Z,6199,
677991,7207,2022-06-09T17:24:21Z,6199,
678633,7213,2022-06-09T17:59:52Z,7774,
678634,7213,2022-06-09T17:59:52Z,7774,
678690,7213,2022-06-09T18:06:09Z,7607,
678691,7213,2022-06-09T18:06:09Z,7607,
678847,7214,2022-06-09T18:13:37Z,3687,
678848,7214,2022-06-09T18:13:37Z,3687,
679046,7214,2022-06-09T18:28:06Z,3647,
679047,7214,2022-06-09T18:28:06Z,3647,
679074,7214,2022-06-09T18:29:13Z,472,
679075,7214,2022-06-09T18:29:13Z,472,
679709,7222,2022-06-09T18:52:15Z,7283,
679710,7222,2022-06-09T18:52:15Z,7283,
679791,7223,2022-06-09T18:54:17Z,4944,
679792,7223,2022-06-09T18:54:17Z,4944,
679831,7223,2022-06-09T18:55:16Z,8977,
679832,7223,2022-06-09T18:55:16Z,8977,
679848,7223,2022-06-09T18:56:14Z,3800,
679932,7223,2022-06-09T18:57:40Z,5525,
679933,7223,2022-06-09T18:57:40Z,5525,
679962,7223,2022-06-09T18:59:18Z,2130,
680058,7224,2022-06-09T19:04:32Z,1636,
680170,7225,2022-06-09T19:12:00Z,2889,
680171,7225,2022-06-09T19:12:00Z,2889,
680236,7225,2022-06-09T19:23:53Z,2889,
680237,7225,2022-06-09T19:23:53Z,2889,
680257,7226,2022-06-09T19:24:42Z,3563,
680258,7226,2022-06-09T19:24:42Z,3563,
680642,7230,2022-06-09T19:53:37Z,9609,
680645,7230,2022-06-09T19:53:37Z,9609,
680664,7230,2022-06-09T19:55:55Z,324,
680668,7230,2022-06-09T19:55:55Z,324,
680670,7230,2022-06-09T19:56:12Z,8843,
680671,7230,2022-06-09T19:56:12Z,8843,
680675,7230,2022-06-09T19:57:18Z,9301,
680676,7230,2022-06-09T19:57:18Z,9301,
680680,7230,2022-06-09T19:57:35Z,8843,
680681,7230,2022-06-09T19:57:35Z,8843,
680699,7230,2022-06-09T19:59:22Z,8843,
680700,7230,2022-06-09T19:59:22Z,8843,
681195,7238,2022-06-09T20:48:47Z,9134,
681196,7238,2022-06-09T20:48:47Z,9134,
681209,7238,2022-06-09T20:50:18Z,5467,
681210,7238,2022-06-09T20:50:23Z,9134,
681211,7238,2022-06-09T20:50:23Z,9134,
681310,7238,2022-06-09T20:58:21Z,9519,
681311,7238,2022-06-09T20:58:21Z,9519,
681553,7242,2022-06-09T21:07:14Z,5260,
681554,7242,2022-06-09T21:07:15Z,5260,
681585,7242,2022-06-09T21:08:26Z,348,
681586,7242,2022-06-09T21:08:26Z,348,
681620,7242,2022-06-09T21:09:35Z,9364,
681631,7242,2022-06-09T21:09:45Z,1969,
681637,7242,2022-06-09T21:09:51Z,5227,
681642,7242,2022-06-09T21:09:56Z,4783,
681651,7242,2022-06-09T21:10:01Z,1798,
681661,7242,2022-06-09T21:10:06Z,6347,
681666,7242,2022-06-09T21:10:12Z,112,
681668,7242,2022-06-09T21:10:18Z,669,
681679,7242,2022-06-09T21:10:23Z,9525,
681705,7242,2022-06-09T21:10:55Z,5467,
681706,7242,2022-06-09T21:10:55Z,5467,
681775,7242,2022-06-09T21:12:11Z,5099,
681796,7242,2022-06-09T21:12:44Z,4783,
681797,7242,2022-06-09T21:12:44Z,4783,
682166,7247,2022-06-09T21:38:30Z,9380,
682169,7247,2022-06-09T21:38:30Z,9380,
682175,7247,2022-06-09T21:38:44Z,6792,
682176,7247,2022-06-09T21:38:48Z,8652,
683401,7260,2022-06-09T23:49:10Z,2582,
683405,7260,2022-06-09T23:49:10Z,2582,
683855,7267,2022-06-10T00:22:09Z,496,
683856,7267,2022-06-10T00:22:09Z,496,
683868,7267,2022-06-10T00:23:49Z,1287,
683869,7267,2022-06-10T00:23:49Z,1287,
683905,7267,2022-06-10T00:25:23Z,5371,
683906,7267,2022-06-10T00:25:23Z,5371,
683922,7267,2022-06-10T00:27:45Z,7258,
683927,7267,2022-06-10T00:28:52Z,5695,
683931,7267,2022-06-10T00:29:56Z,5335,
683937,7267,2022-06-10T00:31:34Z,2289,
683944,7267,2022-06-10T00:33:14Z,5695,
683945,7267,2022-06-10T00:33:19Z,2971,
684066,7269,2022-06-10T01:16:06Z,6867,
684071,7269,2022-06-10T01:16:33Z,5947,
684072,7269,2022-06-10T01:16:50Z,4475,
684075,7269,2022-06-10T01:18:50Z,9469,
684077,7269,2022-06-10T01:19:11Z,1042,
684078,7269,2022-06-10T01:19:11Z,1042,
684085,7269,2022-06-10T01:20:04Z,6867,
684090,7269,2022-06-10T01:20:10Z,366,
684278,7272,2022-06-10T01:28:52Z,7386,
684295,7272,2022-06-10T01:29:22Z,5729,
684359,7273,2022-06-10T01:35:03Z,261,
684360,7273,2022-06-10T01:35:03Z,261,
684543,7274,2022-06-10T01:40:11Z,6935,
684544,7274,2022-06-10T01:40:11Z,6935,
684565,7274,2022-06-10T01:40:46Z,8366,
684858,7279,2022-06-10T02:13:11Z,9716,
684859,7279,2022-06-10T02:13:11Z,9716,
684949,7279,2022-06-10T02:17:13Z,3496,
684950,7279,2022-06-10T02:17:13Z,3496,
684990,7279,2022-06-10T02:19:46Z,9230,
684991,7279,2022-06-10T02:19:46Z,9230,
684996,7279,2022-06-10T02:20:05Z,2281,
684997,7279,2022-06-10T02:20:05Z,2281,
685061,7279,2022-06-10T02:28:15Z,3240,
685062,7279,2022-06-10T02:28:15Z,3240,
685073,7279,2022-06-10T02:30:34Z,7524,
685074,7279,2022-06-10T02:30:34Z,7524,
685079,7279,2022-06-10T02:32:34Z,7665,
685080,7279,2022-06-10T02:32:51Z,7494,
685082,7279,2022-06-10T02:32:54Z,7665,
685084,7279,2022-06-10T02:33:13Z,1360,
685087,7279,2022-06-10T02:33:15Z,7665,
685091,7279,2022-06-10T02:34:12Z,4774,
685093,7279,2022-06-10T02:34:12Z,4774,
685099,7279,2022-06-10T02:34:25Z,4774,
685100,7279,2022-06-10T02:34:25Z,4774,
685115,7279,2022-06-10T02:35:38Z,6121,
685116,7279,2022-06-10T02:35:38Z,6121,
685127,7279,2022-06-10T02:36:50Z,4774,
685391,7282,2022-06-10T03:38:17Z,7152,
685392,7282,2022-06-10T03:38:17Z,7152,
685403,7282,2022-06-10T03:39:43Z,7152,
685404,7282,2022-06-10T03:39:43Z,7152,
685415,7282,2022-06-10T03:41:04Z,7152,
685416,7282,2022-06-10T03:41:04Z,7152,
685419,7282,2022-06-10T03:41:10Z,7631,
685420,7282,2022-06-10T03:41:10Z,7631,
685422,7282,2022-06-10T03:41:26Z,7152,
685423,7282,2022-06-10T03:41:26Z,7152,
685471,7282,2022-06-10T03:42:54Z,4049,
685483,7282,2022-06-10T03:43:27Z,5694,
685484,7282,2022-06-10T03:43:27Z,5694,
685764,7284,2022-06-10T04:45:14Z,3089,
